n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
18873517-his-last-bow,"
      His Last Bow
",Arthur Conan Doyle,"
  4.02
","

  1,409
  ratings
","

    56
    reviews
",,,,Kindle Edition,,21 pages,"
            Published
        May 12th 2012
         by Buyenlarge

      ","['Mystery', 'Classics', 'Fiction', 'Short Stories', 'Mystery', 'Crime']"
20448875-maddaddam,"
      MaddAddam
",Margaret Atwood,"
  4.00
","

  53,636
  ratings
","

    4,938
    reviews
","A man-made plague has swept the earth, but a small group survives, along with the green-eyed Crakers - a gentle species bio-engineered to replace humans. Toby, onetime member of the God's Gardeners and expert in mushrooms and bees, is still in love with street-smart Zeb, who has an interesting past. The Crakers' reluctant prophet, Snowman-the-Jimmy, is hallucinating; Amanda is in shock from a Painballer assault; and Ivory Bill yearns for the provocative Swift Fox, who is flirting with Zeb. Meanwhile, giant Pigoons and malevolent Painballers threaten to attack. Told with wit, dizzying imagination, and dark humour, Booker Prize-winning Margaret Atwood's unpredictable, chilling and hilarious MaddAddam takes us further into a challenging dystopian world - a moving and dramatic conclusion to the internationally celebrated trilogy that began with Oryx and Crake and The Year of the Flood.",1844087875,9781844087877),Paperback,,476 pages,"
            Published
        August 7th 2014
         by Virago

            
              (first published August 29th 2013)
            
","['Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Apocalyptic', 'Post Apocalyptic']"
40364048-the-picture-of-dorian-gray,"
      The Picture of Dorian Gray
",Oscar Wilde,"
  4.07
","

  840,579
  ratings
","

    25,427
    reviews
","A truly classic gothic horror novel for the ages. A Picture of Dorian Gray has captivated generations of readers with its ethical and artistic questions. What are the true costs of excess? What happens when an artist cares more for his artistic vision than his fellow man? What price should one pay for beauty? A story of duplicity and indulgence, the sacred and the profane. Oscar Wilde at his very best.",1515430626,9781515430629),Hardcover,,176 pages,"
            Published
        April 3rd 2018
         by Wilder Publications

            
              (first published June 20th 1890)
            
","['Classics', 'Fiction', 'Horror', 'Fantasy']"
161297,"
      Schismatrix
",Bruce Sterling,"
  3.90
","

  1,385
  ratings
","

    58
    reviews
","THE FUTURE OF MANKIND CAN TAKE ONE OF TWO DIRECTIONS...The Mechanists are ancient aristocrats, their lives prosthetically extended with advanced technology. The Shapers are genetically altered revolutionaries, their skills the result of psychotechnic training and artificial conditioning.Both factions are fighting to control the Schismatrix of humankind.The Shapers are losing the battle, but Abelard Lindsay--a failed and exiled Shaper diplomat--isn't giving up. Across the galaxy, Lindsay moves from world to world, building empires, struggling for his cause--but more often fighting for his life.He is a rebel and a rogue, a pirate and a politician, a soldier and a scholar. He can alter the direction of man's destiny--if he can survive..SCHISMATRIX",0441754007,9780441754007),Mass Market Paperback,,288 pages,"
            Published
        June 1986
         by Ace

            
              (first published 1985)
            
","['Science Fiction', 'Science Fiction', 'Cyberpunk', 'Fiction']"
22604311-schwert-der-gerechtigkeit,"
      Schwert der Gerechtigkeit
",Chris Wraight,"
  3.89
","

  123
  ratings
","

    10
    reviews
",,3492268646,3492268646),Paperback,,444 pages,"
            Published
        August 2012
         by Piper

            
              (first published January 1st 2010)
            
","['Fantasy', 'Fiction']"
35672007-ters-kanatl-ahin,"
      Ters Kanatlı Şahin
",Osman Balcıgil,"
  3.72
","

  29
  ratings
","

    4
    reviews
","Türkiye-Ortadoğu-Avrupa coğrafyasında, gerçek olaylar üzerine kurulu bir casusluk romanı...İkinci Dünya Savaşı’nda Yahudiler, Ermeniler, milliyetçiler, komünistler, şeriatçılar ne yaptı?Yanlış bildiğimiz, doğrusuna inanamayacağımız entrikalar, cinayetler... Kimilerini çok yakından tanıdığımız insanlara dair gizli dosyalar... Her köşesinde karışık adamların cirit attığı, adım başı suikast girişiminde bulunulan, savaşın korkutucu soluğunu ensesinde hisseden Türkiye... Diplomat, sığınmacı, aydın, bilimadamı, casus, işadamı ve politikacılarla ustaca dans eden casusluk örgütü: TERS KANATLI ŞAHİN",,,Paperback,,448 pages,"
            Published
        2017
         by Destek Yayınları

      ",[]
13489919-the-duchess-war,"
      The Duchess War
",Courtney Milan,"
  3.82
","

  19,887
  ratings
","

    2,112
    reviews
","Sometimes love is an accident.This time, it’s a strategy.Miss Minerva Lane is a quiet, bespectacled wallflower, and she wants to keep it that way. After all, the last time she was the center of attention, it ended badly—so badly that she changed her name to escape her scandalous past. Wallflowers may not be the prettiest of blooms, but at least they don't get trampled. So when a handsome duke comes to town, the last thing she wants is his attention.But that is precisely what she gets.Because Robert Blaisdell, the Duke of Clermont, is not fooled. When Minnie figures out what he’s up to, he realizes there is more to her than her spectacles and her quiet ways. And he’s determined to lay her every secret bare before she can discover his. But this time, one shy miss may prove to be more than his match...",1937248097,9781937248093),ebook,,270 pages,"
            Published
        December 8th 2012
         by Courtney Milan

            
              (first published December 6th 2012)
            
","['Romance', 'Romance', 'Historical Romance', 'Historical', 'Historical', 'Historical Fiction', 'Fiction']"
28588459-still-life-with-tornado,"
      Still Life with Tornado
",A.S. King,"
  3.82
","

  5,400
  ratings
","

    980
    reviews
","“I am sixteen years old. I am a human being.”Actually Sarah is several human beings. At once. And only one of them is sixteen. Her parents insist she’s a gifted artist with a bright future, but now she can’t draw a thing, not even her own hand. Meanwhile, there’s a ten-year-old Sarah with a filthy mouth, a bad sunburn, and a clear memory of the family vacation in Mexico that ruined everything. She’s a ray of sunshine compared to twenty-three-year-old Sarah, who has snazzy highlights and a bad attitude. And then there’s forty-year-old Sarah (makes good queso dip, doesn’t wear a bra, really wants sixteen-year-old Sarah to tell the truth about her art teacher). They’re all wandering Philadelphia—along with a homeless artist allegedly named Earl—and they’re all worried about Sarah’s future.But Sarah’s future isn’t the problem. The present is where she might be having an existential crisis. Or maybe all those other Sarahs are trying to wake her up before she’s lost forever in the tornado of violence and denial that is her parents’ marriage.“I am a human being. I am sixteen years old. That should be enough.”",1101994886,9781101994887),Hardcover,,295 pages,"
            Published
        October 11th 2016
         by Dutton Books for Young Readers

      ","['Young Adult', 'Magical Realism', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Family']"
912147,"
      Alone Yet Not Alone
",Tracy Michele Leininger,"
  4.12
","

  1,058
  ratings
","

    159
    reviews
","Autumn of 1755 bestowed to the Leiningers’ world, not only its rich beauties, but also a rewarding harvest. On this particular day the whole valley seemed to rejoice in the fullness of the season—but suddenly Barbara and Regina’s peaceful frontier life is changed forever. General Braddock and his army had been defeated and soon the Pennsylvania settlers would suffer the bloody effects of the French and Indian War. On October 16, 1755, a band of Indians, led by Allegheny warriors, stormed through Buffalo Valley, burned the Leiningers’ log cabin, and captured the sisters. Few survived the Penn’s Creek Massacre and even fewer lived to tell the story. Regina makes a promise to her older sister just before they are unwillingly separated—each to endure different fates. Barbara is taken deep into the wilderness, but holds on to the hope that she will find her little sister. Though she is adopted into the Indian tribe, there is a longing deep inside that cannot be denied. She must escape—but the penalty if caught is certain death. No one expresses Barbara’s apprehensions better than her own words, written in 1759: “If one could not believe that there is a God, who helps and saves from death, one had better let running away alone...The extreme probability that the Indians would pursue and recapture us, was two to one compared with the dim hope that, perhaps, we would get through...even if we did escape the Indians, how would we ever succeed in passing through the wilderness, unacquainted with a single path or trail…""",1929241364,9781929241361),Hardcover,,203 pages,"
            Published
        August 1st 2003
         by His Seasons

      ","['Historical', 'Historical Fiction', 'Christian Fiction', 'Christian', 'Fiction', 'Historical']"
17662329-nas-trevas-da-noite,"
      Nas Trevas da Noite
",Deborah Harkness,"
  4.07
","

  149,351
  ratings
","

    14,266
    reviews
","No primeiro volume desta trilogia Diana Bishop, uma historiadora de Oxford e última descente de uma linhagem de bruxas e Matthew Clairmont, um vampiro geneticista de 1500 anos de idade vão juntos desvendar os segredos de Ashmole 782 e impedir que esse poderoso manuscrito caia nas mãos erradas. Agora, neste segundo tomo, Diana e Matthew viajam no tempo para a Londres de 1590, mas rapidamente se apercebem de que o passado pode não ser um lugar seguro. Matthew alia-se ao Escolha da Noite, um grupo radical de amigos e desregrados demónios, onde se encontram o dramaturgo Christopher Marlowe e o matemático Thomas Harriot e ao assumir as suas anteriores funções como espião de Isabel I, fica em contato com o submundo de uma Londres em ebulição e sedenta da caça às bruxas. Juntos, Matthew e Diana procuram nas velhas livrarias e nos laboratórios de alquimia o célebre Ashmole 782, sem o qual não poderão regressar ao tempo presente. Diana descobre que os seus poderes são muito maiores do que imaginava mas precisa de uma bruxa que lhe ensine a acordar, desenvolver e controlar as suas forças de tecedeira, o que não é fácil para a fêmea de um vampiro!",,,Paperback,,676 pages,"
            Published
        April 9th 2013
         by Casa das Letras

            
              (first published July 10th 2012)
            
","['Fantasy', 'Fiction', 'Fantasy', 'Paranormal', 'Romance', 'Historical', 'Historical Fiction', 'Paranormal', 'Vampires']"
37930803-a-to-z-the-total-noob-s-guide-to-growing-orchids-for-total-beginners,"
      A to Z The Total Noob's Guide to Growing Orchids for Total Beginners
",Lisa Bond,"
  3.63
","

  8
  ratings
","

    1
    review
"," You Can Grow Your Own Orchids, Yes You Can!   You're probably already thinking to yourself If I have to read a book to grow a flower in a pot, why should I bother?! Yeah, I know –but to be honest, there are a lot of excellent things that come with being able to master at least growing one successful pot of orchids. For one thing, they're gorgeous! Who wouldn't want to say, ""Yeah, I grew those…""?  Damn right you would! Being a badass indoor gardener is one thing, but tackling tropical plants like orchids is a feat unto itself. It's an artform. Think about it for a second. Most of us do not live in the climate conducive to these beauties just thriving on their own in the wild. Anyone who already actively grows and nurtures any species of orchid knows that you've got to climate control that environment like you wouldn't believe. It's not just about that, but you also must watch other factors too. It's an extremely rewarding yet very challenging experience.  In addition, there are so many different species of orchid out there that you can safely assume that each plant you grow is going to be unique to itself. You can get some that you know will definitely be the same color, size or general shape, but we all know that there are so many things unique to each plant. How many flower spikes you end up with after the first blooms dissipate, how many leaves you have, how tall it grows and so many other things are all going to be different.  The cool thing is that with the right know-how, you can nurture one potted orchid for years before you have to kiss it goodbye. In fact, you might keep them growing for almost a decade without even realizing it if you can take care them properly. It will also bolster your confidence when it comes to indoor gardening. You might have never planted anything outside, but you can throw these puppies in a pot and watch them go for forever if you follow a few key pointers and stay on top of their care. You just need to lovingly embrace the hobby and be patient with the process.  Heck, you could have a whole atrium or sunroom full of tropical flowers by the time you're finished fooling around with different kinds –and there are a lot of them! Just imagine the possibilities… In this book, you're going to learn all about how to start off on the right foot with one of the cantankerous ones: orchids. So get out your gloves, grab a bag of potting mix, start jotting down supplies on a notepad, and get growing!",,,Kindle Edition,,60 pages,"
            Published
        October 23rd 2017
        

      ",[]
762819,"
      Lolita
",Vladimir Nabokov,"
  3.89
","

  603,366
  ratings
","

    21,984
    reviews
",""" Lolita, lumière de ma vie, feu de mes reins. Mon péché, mon âme. Lo-lii-ta : le bout de la langue fait trois petits pas le long du palais pour taper, à trois reprises, contre les dents. Lo. Lii. Ta.Le matin, elle était Lo, simplement Lo, avec son mètre quarante-six et son unique chaussette. Elle était Lola en pantalon. Elle était Dolly à l'école. Elle était Dolorès sur les pointillés. Mais dans mes bras, elle était toujours Lolita. ""Lolita a été porté à l'écran par Stanley Kubrick (1962), avec Peter Sellers, Shelley Winters et Sue Lyon, puis par Adrian Lyne (1997), avec Jeremy Irons, Melanie Griffith et Dominique Swain.",2070412083,9782070412082),Mass Market Paperback,,551 pages,"
            Published
        May 1st 2001
         by Gallimard 

            
              (first published 1955)
            
","['Classics', 'Fiction', 'Literature']"
19874150-just-one-thing,"
      Just One Thing
",Holly Jacobs,"
  3.85
","

  2,920
  ratings
","

    243
    reviews
","
“Sometimes, you find yourself inadvertently in the dark. But I’d discovered that if you stopped fighting against it and just stood still, sometimes something marvelous comes along.”
Artist Lexie McCain spends her days literally weaving the story of her life into a gorgeous tapestry. But on Monday nights, she walks to the Corner Bar, drinks a Killian’s, and answers the same question every week from Sam the bartender: “One thing?” She starts with her name, then her cottage, slowly moving on to the devastating tragedies that tore her life apart.Sam Corner’s smile doesn’t seem to hide any pain. One night, Lexie turns the tables on him, asking Sam, “One thing?” To her surprise, Sam reveals his own tragic history. Together, Lexie and Sam learn that, with good beer and a trusted friend, sharing just “one thing” might lead to the one thing they both thought was lost forever: love.From award-winning author Holly Jacobs comes the story of heartache, hope, and the power of sharing just one thing.",,,Kindle Edition,,197 pages,"
            Published
        June 10th 2014
         by Montlake Romance

            
              (first published October 1st 2002)
            
","['Fiction', 'Romance', 'Womens Fiction', 'Chick Lit', 'Contemporary']"
23429998-gregor-the-overlander-collection-books-1-5,"
      Gregor the Overlander Collection, Books 1-5
",Suzanne Collins,"
  4.47
","

  4,432
  ratings
","

    288
    reviews
","When Gregor follows his little sister through a grate in the laundry room of their New York apartment building, he hurtles into the dark Underland beneath the city. There, humans live uneasily beside giant spiders, bats, cockroaches, and rats--but the fragile peace is about to fall apart. Gregor wants no part in this conflict, but again and again, he and his family are drawn into the Underland. Gregor must find his place in the frightening prophecies he encounters, the strength to protect his family, and the courage to defend against an army of giant rats. In this action-packed and masterful series, Suzanne Collins unfolds the fate of the Underland and its great warrior, Gregor the Overlander.",,,Kindle Edition,,938 pages,"
            Published
        October 1st 2009
         by Scholastic Australia

            
              (first published September 1st 2009)
            
","['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Childrens']"
43842423-die-welt-wird-brennen,"
      Die Welt wird brennen
",Lena Kiefer,"
  4.61
","

  205
  ratings
","

    70
    reviews
","Hoffnung ist stärker als Hass, Liebe ist stärker als FurchtDie 18-jährige Ophelia Scale lebt im England einer nicht zu fernen Zukunft, in dem Technologie per Gesetz vom Regenten verboten ist. Die technikbegeisterte und mutige Kämpferin Ophelia hat sich dem Widerstand angeschlossen und wird auserkoren, sich beim royalen Geheimdienst zu bewerben. Gelingt es ihr, sich in dem harten Wettkampf durchzusetzen, wird sie als eine der Leibwachen in der Position sein, ein Attentat auf den Herrscher zu verüben. Doch im Schloss angekommen, verliebt sie sich unsterblich in den geheimnisvollen Lucien – den Bruder des Regenten. Und nun muss Ophelia sich entscheiden zwischen Loyalität und Verrat, Liebe und Hass ...",,,Kindle Edition,,464 pages,"
            Published
        March 1st 2019
         by cbj

      ",['Fantasy']
6565080-secondhand-memories,"
      Secondhand Memories
",Takatsu,"
  4.23
","

  97
  ratings
","

    24
    reviews
","Official Website: http://secondhandmemories.netOriginally serialized and made popular online in 2008 (Textnovel), with a readership of over 90,000, Secondhand Memories pioneered the Japanese cell phone novel phenomenon in the English-speaking world, marking a moment in history of a new literary movement among thousands of young writers and readers globally. The remarkably unique fusion of simple haiku-like poetic technique and prose narrative has re-envisioned technology, youth culture, community and literature.-Seiji and Aoi have been inseparable childhood friends and eventually, high school sweethearts. Believing in naive dreams and love, all seems well until a tragedy separates them with a chasm of frozen time. As one struggles with the aftermath, the world moves on, while the other remains still. Battered by temptation and the pressure to grow up, he discovers that life is more complicated than he thought – and that the heart and mind is quite vulnerable to change. Secondhand Memories is an emotional young adult coming-of-age story: a journey about the meaning of growing up, love, loss and sacrifice.-After six years of memories and history-in-the-making, the world's first English cell phone novel is Now Published and Available as ebook and a massive 6"" x 9"" 558-page paperback print book with stunning cover illustrations, interior formatting and graphic design, according to popular demand, as of Feb 14th, 2015 via Amazon, Sakura Publishing and more locations. Be sure to grab a copy or a few as keepsakes, fond memories, seasonal gifts or for inspirational reading pleasure and leave a helpful review on Amazon and Goodreads.http://www.amazon.com/Secondhand-Memo...Official Website: http://secondhandmemories.netOfficial Trailer: https://www.youtube.com/watch?v=FNj2w...About cell phone novels: http://cellphonenovel.tk",0991180798,9780991180790),Paperback,First Hardcopy Edition,558 pages,"
            Published
        February 14th 2015
         by Sakura Publishing

            
              (first published December 21st 2008)
            
","['Sequential Art', 'Manga', 'Fiction', 'Asian Literature', 'Japanese Literature', 'Sequential Art', 'Graphic Novels', 'Young Adult']"
20555443-the-martian,"
      The Martian
",Andy Weir,"
  4.40
","

  709,920
  ratings
","

    69,286
    reviews
","The bestseller behind the major film from Ridley Scott, starring Matt Damon and Jessica Chastain.I’m stranded on Mars.I have no way to communicate with Earth.I’m in a Habitat designed to last 31 days.If the Oxygenator breaks down, I’ll suffocate. If the Water Reclaimer breaks down, I’ll die of thirst. If the Hab breaches, I’ll just kind of explode. If none of those things happen, I’ll eventually run out of food and starve to death.So yeah. I’m screwed.",0091956145,9780091956141),Paperback,Movie Tie-In Edition,369 pages,"
            Published
        August 28th 2014
         by Del Rey

            
              (first published September 27th 2012)
            
","['Science Fiction', 'Fiction']"
42201395-sorcery-of-thorns,"
      Sorcery of Thorns
",Margaret  Rogerson,"
  4.23
","

  14,567
  ratings
","

    3,666
    reviews
","All sorcerers are evil. Elisabeth has known that as long as she has known anything. Raised as a foundling in one of Austermeer’s Great Libraries, Elisabeth has grown up among the tools of sorcery—magical grimoires that whisper on shelves and rattle beneath iron chains. If provoked, they transform into grotesque monsters of ink and leather. She hopes to become a warden, charged with protecting the kingdom from their power.Then an act of sabotage releases the library’s most dangerous grimoire. Elisabeth’s desperate intervention implicates her in the crime, and she is torn from her home to face justice in the capital. With no one to turn to but her sworn enemy, the sorcerer Nathaniel Thorn, and his mysterious demonic servant, she finds herself entangled in a centuries-old conspiracy. Not only could the Great Libraries go up in flames, but the world along with them.As her alliance with Nathaniel grows stronger, Elisabeth starts to question everything she’s been taught—about sorcerers, about the libraries she loves, even about herself. For Elisabeth has a power she has never guessed, and a future she could never have imagined.",1481497618,9781481497619),Hardcover,,456 pages,"
            Published
        June 4th 2019
         by Margaret K. McElderry Books

      ","['Fantasy', 'Young Adult', 'Fantasy', 'Magic']"
39855052-the-kingdom-of-copper,"
      The Kingdom of Copper
",S.A. Chakraborty,"
  4.43
","

  9,822
  ratings
","

    1,539
    reviews
","S. A. Chakraborty continues the sweeping adventure begun in 
The City of Brass
 conjuring a world where djinn summon flames with the snap of a finger and waters run deep with old magic; where blood can be dangerous as any spell, and a clever con artist from Cairo will alter the fate of a kingdom.Nahri’s life changed forever the moment she accidentally summoned Dara, a formidable, mysterious djinn, during one of her schemes. Whisked from her home in Cairo, she was thrust into the dazzling royal court of Daevabad—and quickly discovered she would need all her grifter instincts to survive there.Now, with Daevabad entrenched in the dark aftermath of a devastating battle, Nahri must forge a new path for herself. But even as she embraces her heritage and the power it holds, she knows she’s been trapped in a gilded cage, watched by a king who rules from the throne that once belonged to her family—and one misstep will doom her tribe..Meanwhile, Ali has been exiled for daring to defy his father. Hunted by assassins, adrift on the unforgiving copper sands of his ancestral land, he is forced to rely on the frightening abilities the marid—the unpredictable water spirits—have gifted him. But in doing so, he threatens to unearth a terrible secret his family has long kept buried.And as a new century approaches and the djinn gather within Daevabad's towering brass walls for celebrations, a threat brews unseen in the desolate north. It’s a force that would bring a storm of fire straight to the city’s gates . . . and one that seeks the aid of a warrior trapped between worlds, torn between a violent duty he can never escape and a peace he fears he will never deserve.",0062678132,9780062678133),Hardcover,,621 pages,"
            Published
        January 22nd 2019
         by Harper Voyager

            
              (first published January 8th 2019)
            
","['Fantasy', 'Fiction', 'Historical', 'Historical Fiction']"
12165278-alle-toten-fliegen-hoch,"
      Alle Toten fliegen hoch: Amerika
",Joachim Meyerhoff,"
  4.04
","

  1,463
  ratings
","

    88
    reviews
","""Mit achtzehn ging ich für ein Jahr nach Amerika. Noch heute erzähle ich oft, dass es ein Basketballstipendium war, aber das stimmt nicht. Meine Großeltern haben den Austausch bezahlt."" So beginnt der erste Roman von Joachim Meyerhoff, der seinen Ich-Erzähler aus der norddeutschen Provinz in die Weiten des amerikanischen Westens führt - und in ein Wechselbad der Gefühle. Entscheidend ist der selbstironische, empfindsame, pointiert-witzige Ton: Von der ersten Seite an folgt der Leser dem jugendlichen Helden, der sich aufmacht, einen der begehrten Plätze in einer amerikanischen Gastfamilie zu ergattern. Aber schon beim Auswahlgespräch in Hamburg werden ihm die Unterschiede zu den weltläufigen Großstadt-Jugendlichen schmerzlich bewusst. Konsequent gibt er sich im alles entscheidenden Fragebogen als genügsamer, naturbegeisterter und streng religiöser Kleinstädter aus - und findet sich bald darauf in Laramie, Wyoming wieder, mit Blick auf die Prärie, Pferde und die Rocky Mountains. Der drohende ""Kulturschock"" bleibt erst mal aus, der Stundenplan ist abwechslungsreich, die Basketballsaison steht bevor, doch dann reißt ein Anruf aus der Heimat ihn wieder zurück in seine Familie nach Norddeutschland - und in eine Trauer, der er nur mit einem erneuten Aufbruch nach Amerika begegnen kann.",3462042920,9783462042924),Hardcover,,319 pages,"
            Published
        2011
         by Kiepenheuer & Witsch

      ","['European Literature', 'German Literature', 'Fiction']"
23109853-l-incolore-tsukuru-tazaki-et-ses-ann-es-de-p-lerinage,"
      L'incolore Tsukuru Tazaki et ses années de pèlerinage
",Haruki Murakami,"
  3.84
","

  115,917
  ratings
","

    10,218
    reviews
","Au Japon, à Nagoya et à Tokyo, de nos jours et seize ans plus tôt. Depuis le mois de juillet de sa deuxième année d'université jusqu'au mois de janvier de l'année suivante, Tsukuru Tazaki vécut en pensant presque exclusivement à la mort.A Nagoya, Tsukuru Tazaki avait quatre amis. Le premier s'appelait Akamatsu, on le surnommait Mr Red ; le deuxième était Ômi, Mr Blue ; la troisième, Shirane, était Miss White et la dernière, Kurono, Miss Black. Tsukuru Tazaki, lui, était sans couleur. Tsukuru est parti à Tokyo ; les autres sont restés. Et un jour, ils l'ont appelé et lui ont dit qu'ils ne voulaient plus jamais le voir ni lui parler. Sans explications. Lui-même n'en a pas cherché. Pendant un temps, Tsukuru Tazaki a vécu comme Jonas dans le ventre de la baleine, comme un mort qui n'aurait pas encore compris qu'il est mort. Tsukuru est devenu architecte, ingénieur, designer ; il construit des gares. Aujourd'hui, Tsukuru Tazaki a rencontré Sara. Elle veut comprendre ce cercle d'amis, elle pense que Tsukuru ne sera jamais tranquille tant qu'il ne saura pas pourquoi il a été chassé. Alors, Tsukuru va partir en pèlerinage, à Nagoya d'abord, où vivent encore deux membres du groupe, et jusqu'en Finlande, où habite Kuro, Miss Black. Un pèlerinage avec la vérité au bout du chemin.",2714456871,9782714456878),Paperback,,368 pages,"
            Published
        September 4th 2014
         by Belfond

            
              (first published April 12th 2013)
            
","['Fiction', 'Cultural', 'Japan', 'Asian Literature', 'Japanese Literature', 'Contemporary']"
34324484-not-even-bones,"
      Not Even Bones
",Rebecca Schaeffer,"
  4.05
","

  1,998
  ratings
","

    565
    reviews
","Dexter meets This Savage Song in this dark fantasy about a girl who sells magical body parts on the black market — until she’s betrayed.Nita doesn’t murder supernatural beings and sell their body parts on the internet—her mother does that. Nita just dissects the bodies after they’ve been “acquired.” But when her mom brings home a live specimen, Nita decides she wants out — dissecting living people is a step too far.But when she tries to save her mother’s victim, she ends up sold on the black market in his place — because Nita herself is a supernatural being. Now Nita is on the other side of the bars, and there is no line she won’t cross to escape and make sure no one can ever capture her again. Nita did a good deed, and it cost her everything. Now she’s going to do a lot of bad deeds to get it all back.",,,ebook,,368 pages,"
            Published
        September 4th 2018
         by Houghton Mifflin Harcourt

      ","['Fantasy', 'Young Adult', 'Horror', 'Fantasy', 'Paranormal', 'Fantasy', 'Urban Fantasy']"
12377445-hope,"
      Hope: A Tragedy
",Shalom Auslander,"
  3.38
","

  4,918
  ratings
","

    784
    reviews
","FROM THE CREATOR OF SHOWTIME'S ""HAPPYISH""The bestselling debut novel from Shalom Auslander, the darkly comic author of Foreskin’s Lament and Beware of God.A New York Times Notable Book 2012 The rural town of Stockton, New York, is famous for nothing: no one was born there, no one died there, nothing of any historical import at all has ever happened there, which is why Solomon Kugel, like other urbanites fleeing their pasts and histories, decided to move his wife and young son there.To begin again. To start anew. But it isn’t quite working out that way for Kugel…His ailing mother stubbornly holds on to life, and won’t stop reminiscing about the Nazi concentration camps she never actually suffered through. To complicate matters further, some lunatic is burning down farmhouses just like the one Kugel bought, and when, one night, he discovers history—a living, breathing, thought-to-be-dead specimen of history—hiding upstairs in his attic, bad quickly becomes worse.Hope: A Tragedy is a hilarious and haunting examination of the burdens and abuse of history, propelled with unstoppable rhythm and filled with existential musings and mordant wit. It is a comic and compelling story of the hopeless longing to be free of those pasts that haunt our every present.",159448838X,9781594488382),Hardcover,,292 pages,"
            Published
        January 12th 2012
         by Riverhead Books

            
              (first published January 2012)
            
","['Fiction', 'Humor', 'Literature', 'Jewish', 'World War II', 'Holocaust', 'Contemporary']"
39991163-the-vanishing-stair,"
      The Vanishing Stair
",Maureen Johnson,"
  4.28
","

  12,711
  ratings
","

    2,475
    reviews
","
New York Times and Publishers Weekly bestseller!

In New York Times bestselling author Maureen Johnson’s second novel in the Truly Devious series, there are more twists and turns than Stevie Bell can imagine. No answer is given freely, and someone will pay for the truth with their life. 
The Truly Devious case—an unsolved kidnapping and triple murder that rocked Ellingham Academy in 1936—has consumed Stevie for years. It’s the very reason she came to the academy. But then her classmate was murdered, and her parents quickly pull her out of school. For her safety, they say. She must move past this obsession with crime.Stevie’s willing to do anything to get back to Ellingham, be back with her friends, and solve the Truly Devious case. Even if it means making a deal with the despicable Senator Edward King. And when Stevie finally returns, she also returns to David: the guy she kissed, and the guy who lied about his identity—Edward King’s son.But larger issues are at play. Where did the murderer hide? What’s the meaning of the riddle Albert Ellingham left behind? And what, exactly, is at stake in the Truly Devious affair? The Ellingham case isn’t just a piece of history—it’s a live wire into the present. ",,,Kindle Edition,,376 pages,"
            Published
        January 22nd 2019
         by Katherine Tegen Books

      ","['Mystery', 'Young Adult', 'Contemporary', 'Audiobook']"
268602,"
      Naked in Death
",J.D. Robb,"
  4.12
","

  152,927
  ratings
","

    5,402
    reviews
","In hardcover for the first time, here is the novel that started it all-the first book in J. D. Robb's number-one New York Times-bestselling In Death series, featuring New York City homicide detective Lieutenant Eve Dallas and Roarke.  It is the year 2058, and technology now completely rules the world. But New York City Detective Eve Dallas knows that the irresistible impulses of the human heart are still ruled by just one thing: passion.  When a senator's daughter is killed, the secret life of prostitution she'd been leading is revealed. The high-profile case takes Lieutenant Eve Dallas into the rarefied circles of Washington politics and society. Further complicating matters is Eve's growing attraction to Roarke, who is one of the wealthiest and most influential men on the planet, devilishly handsome... and the leading suspect in the investigation.",0399151575,9780399151576),Hardcover,,294 pages,"
            Published
        March 8th 2004
         by Putnam

            
              (first published July 1995)
            
","['Mystery', 'Romance', 'Mystery', 'Crime', 'Fiction', 'Romance', 'Romantic Suspense']"
2755882-eu-e-outras-poesias,"
      Eu e Outras Poesias
",Augusto dos Anjos,"
  4.30
","

  520
  ratings
","

    9
    reviews
","(...) Toma um fósforo. Acende teu cigarro! O beijo, amigo, é a véspera do escarro, A mão que afaga é a mesma que apedreja.Se a alguém causa inda pena a tua chaga, Apedreja essa mão vil que te afaga, Escarra nessa boca que te beija(""Versos íntimos"" – 1901)Augusto dos Anjos (1884-1914) foi ignorado pela crítica do começo do século. Se alguma exceção se abriu, foi para reputá-lo como autor de versos estapafúrdios e aberrantes. Nas décadas seguintes acabou reconhecido como um dos mais admirados e originais poetas brasileiros. Este volume inclui Eu (1912), único livro publicado em vida, e outras poesias publicadas de maneira esparsa. Augusto dos Anjos é, certamente, o precursor da moderna poesia brasileira, poesia esta que daria seu voo somente em 1922, na célebre Semana da Arte Moderna.",8525409758,9788525409751),Paperback,,242 pages,"
            Published
        2002
         by L&PM Pocket

            
              (first published 1912)
            
","['Poetry', 'Cultural', 'Brazil', 'European Literature', 'Portuguese Literature', 'Literature']"
